sex,bdate,city,groups_activities
м,22.7.1980,Санкт-Петербург,
м,30.11.1983,Москва,"Юмор; Приложение; Ремонтная мастерская; Мебель; Ювелирные изделия; Мебель; Финансовые рынки; Игры, игрушки; Фестиваль; Литература; Другие товары; Цирк; Юмор; Поэтесса; Обучающие курсы; Фан-сообщество; Наука; Литература; Литература; Рок"
м,,Москва,"Философия; Юмор; Военное дело; Юмор; Юмор; Видеоигры; Юмор; Медицина; Юмор; Наука; Видеоигры; Образование; Образование; Медицина; Наука; Юмор; Наука; Техника, электроника; Юмор; Другие товары"
м,12.7.1990,Москва,
м,,Новосибирск,Литература; Видеоигра; Культурный центр; Книжный магазин; Онлайн-игра; Издательский дом; Кино; Видеоигры; Общество; Юмор; Дискуссионный клуб; Художница; Наука; Творчество; Видеоигры; Певица; Игры; Бизнес; Государственная организация; Ролевые игры
м,,"Washington, D.C.",
ж,,,Кино; Юмор; Творчество; Кино; Домашние и дикие животные; Юмор; Архив; Дизайн и графика; Наука; Дизайн и графика; Культурный центр; Культура; Творчество; Анимация; Вымышленный персонаж; Творчество; Видеоигры; Дизайн и графика; Другая музыка; Художник или художница
м,,Санкт-Петербург,"Юмор; Интернет-СМИ; Интернет-СМИ; Фотография; Творчество; Интернет-СМИ; Городское сообщество; Видеоигры; Философия; Культура; Политика; Кино; Фильм; Литература; Городское сообщество; Астрология, эзотерика; Творчество; Тату-салон; Видеоигры; Фотография"
м,14.2.1989,Москва,"Фотография; Театр; Общество; Автовладельцы; Творчество; Культура; Дискуссионный клуб; Юмор; Юмор; Туризм, путешествия; Фотография; Туризм, путешествия; Культурный центр; Блогер; Программное обеспечение; Дизайн интерьера; Интернет-СМИ; Творчество; Знакомства; Блогер"
м,,Санкт-Петербург,"Фотография; Городское сообщество; Мототехника; Страна; Интернет-СМИ; Интернет-СМИ; Зоопарк; Языки; Интернет-СМИ; Общественная организация; Городское сообщество; Мототехника; Техника, электроника; Городское сообщество; Мототехника; Книга; Фото- и видеосъёмка; Программирование; Фотография; Активный отдых"
ж,,,
м,4.11.1990,Москва,
м,,Калуга,
ж,,Москва,
ж,,Москва,"Благотворительность; Фитнес; Домашние и дикие животные; Домашние и дикие животные; Домашние и дикие животные; Благотворительность; Товары для животных; Юмор; Художник; Туризм, путешествия; Украшения, бижутерия ; Юмор; Художник; Услуги для владельцев животных; Творчество; Творчество; Образование; Творчество; Домашние и дикие животные; Домашние и дикие животные"
ж,,Королёв,"Салон красоты; Недвижимость; Недвижимость; Недвижимость; Туристическое агентство; Реклама; Приложение; Консалтинг, бизнес-услуги; Психология; Психолог; Информационный портал; Интернет-СМИ; Приложение; Консалтинг, бизнес-услуги; Одежда, обувь; Городское сообщество; Строительные и ремонтные работы; Реклама; Тренинг, семинар; Блог"
ж,2.5.2006,Москва,"Наука; Психология; Дискуссионный клуб; Здоровый образ жизни; Дополнительное образование; Творчество; Литература; Туризм, путешествия; Психология; Наука; Музей, галерея, выставка; Наука; Наука; Культура; Философия; Образование; Творчество; Образование; Юмор; Мобильные технологии"
м,27.2.1990,Москва,"Юмор; Игры; Видеоигры; Интернет-СМИ; Блог; Образование; Бизнес; Блогер; Юмор; Философия; Цирк; Видеоигры; Печатное издание; Театр; Игры, игрушки; Юмор; Юмор; Техника, электроника; Киберспортивная организация; Игры"
м,27.12.1989,Саратов,"DJ; Программное обеспечение; Музыкант; Здоровый образ жизни; Музыкант; Режиссёр, продюсер; Музыкант; Дом культуры; Домашние и дикие животные; Дискуссионный клуб; Музыкальная группа; Электронная музыка; Танцевальная музыка; Молодёжное движение; Обмен музыкой; Танцевальная музыка; Электронная музыка; Rap, Hip-Hop; Культура; Музыкант"
м,26.7.1978,Москва,Дискуссионный клуб; Общественный деятель; Юмор; Страна; Отношения полов; Политика; Наука; Юмор; Театр; Производство контента; Образование; История; Военное дело; Зоопарк; Видеоигры; Образование; Творчество; История; Культура; Дизайн и графика
ж,21.3.1977,Санкт-Петербург,"Отношения полов; Электронная музыка; ВКонтакте; Дискуссионный клуб; Музыка; Кино; Другая музыка; Городское сообщество; Культура; ВКонтакте; Интернет-СМИ; Здоровый образ жизни; Общество; Кино; Музыка; Фотография; Производство контента; Музыкальная группа; Туризм, путешествия"
м,20.1.1985,Зеленоград,"Городское сообщество; Фотография; Городское сообщество; Фотография; Туризм, путешествия; Культурный центр; Фотография; Религия; Творчество; Объявления; Уход за собой; Фотография; Фотография; Уход за собой; Фотография; Творчество; Туризм, путешествия; Творчество; Туризм, путешествия; Фотография"
м,,Москва,"Интернет-СМИ; Музыкальные инструменты; Кино; Туризм, путешествия; Туризм, путешествия; Культура; Консалтинг, бизнес-услуги; Интернет-СМИ; Образование; Сайты; Творчество; Наука; Печатное издание; Творчество; Грузоперевозки; Грузоперевозки; Грузоперевозки; Грузоперевозки; Грузоперевозки; Консалтинг, бизнес-услуги"
м,,Йошкар-Ола,"Юмор; История; История; Общество; Юмор; Блогер; Рок; Дискуссионный клуб; Творчество; Кино; История; История; История; Туризм, путешествия; Другие хобби; Игры; Гостиница; 27 сен 2023 в 20:00; Дискуссионный клуб; Закрытое сообщество"
м,,Москва,Интернет-СМИ; Интернет-СМИ; Интернет-СМИ; Кино; Кино; Образование; Юмор; Юмор; Творчество; Юмор; Писатель; Объявления; Дискуссионный клуб; Городское сообщество; Зоопарк; История; Образование; Инди; Юмор; Творчество
м,,Москва,
ж,,Санкт-Петербург,"Литература; Образование; Дизайн и графика; Туризм, путешествия; Музей, галерея, выставка; Доставка еды; Творчество; Общество; Кино; Товары для дома; Творчество; Творчество; Объявления; Творчество; Магазин; Стиль, одежда, обувь; Дизайн и графика; Образование; Творчество"
ж,7.8.1987,Красноярск,
м,26.11.1986,Москва,
м,26.3.1988,Сочи,
ж,16.10.1989,,"Школа; Детский сад; Музыкант; Блогер; Телеканал; Кафе, ресторан; Государственная организация; Образование; Музыкант; Музыка; Спортивный клуб; Юмор; Товары для творчества; Другие хобби; Творчество; Творчество; Творчество; Творчество; Дизайнер; Интернет-СМИ"
м,,Нижний Новгород,"Юмор; Строительство, ремонт; Ремонтная мастерская; Оборудование; Автомобили; Дизайн интерьера; Дизайн интерьера; Дизайн интерьера; Творчество; Строительство, ремонт; Производство, промышленность; Дизайн и графика; Дизайн интерьера; Мотоциклы и другая мототехника; Дизайн и графика; Творчество; Творчество; История; Дискуссионный клуб; Автотовары"
м,30.1.1990,Новосибирск,"Объявления; Творчество; Товары для творчества; Рок; Другие хобби; Товары для творчества; Игры, игрушки; Музыкальные инструменты; История; Настольные игры; Метал; Техника, электроника; Художница; Велосипеды; Дополнительное образование; Одежда, обувь; Художник; Творчество; Творчество; Строительство, ремонт"
м,,Москва,"Юмор; Фотография; Одежда, обувь; Домашние и дикие животные; ВКонтакте; Блогер; Кино; Программное обеспечение; Обмен музыкой; ВКонтакте; Юмор; Юмор; Юмор; Юмор; Закрытое сообщество; Образование; Наука; Юмор; Блог; Юмор"
ж,25.7.1990,Москва,
м,,Москва,"Футбол; Кино; Интернет-СМИ; Футбол; Футбол; Дизайн интерьера; Кинотеатр; Футбол; Футбол; Кино; Интернет-СМИ; Футбол; Другие виды спорта; Футбол; Фотография; Интернет-СМИ; Фильм; Стиль, мода; Кино; Футбол"
ж,5.11.1987,Москва,"Художница; Кино; Кино; Художник или художница; Дизайнер; Дискуссионный клуб; Шоу, передача; Фан-сообщество; Писательница; Кино; Интернет-СМИ; Блогер; Туризм, путешествия; Интернет-СМИ; Бизнес; Юмор; Юмор; Видеоигры; Дискуссионный клуб; Литература"
м,8.6.1980,Ярославль,"Культура; Стиль, одежда, обувь; Страна; Культура; Кулинария, рецепты; Стиль, одежда, обувь; Бизнес; Литература; Обмен музыкой; Продукты питания, напитки; Литература; Общество; Стиль, одежда, обувь; Стиль, одежда, обувь; Стиль, одежда, обувь; Фотография; Стиль, одежда, обувь; Уход за собой; Юмор; Стиль, одежда, обувь"
м,1.1.1950,Москва,Интернет-СМИ; Здоровый образ жизни; Благотворительная организация; Интернет-СМИ; Музыкант; Интернет-СМИ; Блогер; Юмор; Образование; Музыкант; Интернет-СМИ; Творчество; Культурный центр; Производство контента; Культурный центр; Юмор; Музыкальная группа; Отношения полов; Музыкальный лейбл; Музыкальная группа
ж,,,
м,29.5.1988,Воронеж,"Обучающие курсы; Юмор; Юмор; Игры; Образование; Юмор; Юмор; Юмор; Интернет-СМИ; Дизайн интерьера; История; Наука; Туризм, путешествия; Образование; Общество; Туризм, путешествия; Интернет-СМИ; Интернет-СМИ; Юмор; Сайты"
м,,Пенза,"Дизайн и графика; Автотовары; Культура; Фотография; Кулинария, рецепты; Кино; Политик, госслужащий; Городское сообщество; История; Образование; Образование; Фотография; Писатель; Автовладельцы; Фото- и видеосъёмка; Литература; Фотография; Фотография; Культура; Кулинария"
м,23.8.1987,Самара,Юмор; Юмор; Творчество; СМИ; Общество; Юмор; Юмор; Фотография; Дизайн и графика; Музыкальная группа; Культура; Игры; Творчество; Видеоигры; Образование; Фан-сообщество; Дизайн интерьера; Интернет-СМИ; Молодёжное движение; Дизайн интерьера
ж,,Санкт-Петербург,"Видеоигры; Фотография; Туризм, путешествия; Туризм, путешествия; ВКонтакте; Блогер; Приложение; Туризм, путешествия; Фотография; Туризм, путешествия; Городское сообщество; Туризм, путешествия; Хоккей; Блогер; Культура; Фестиваль; Творчество; Приложение; Творчество; Творчество"
м,2.4.1989,Казань,"Видеоигры; Языки; Кино; Кино; Кино; Игры; Радиостанция; Блогер; Творчество; Интеллектуальные игры; Образование; Юмор; Образование; Школа; Игры; Юмор; Кулинария, рецепты; Здоровый образ жизни; Творчество; Игры"
м,6.4.1988,Москва,"Юмор; Юмор; Юмор; ВКонтакте; Юмор; Образование; Наука; ВКонтакте; Юмор; Наука; Строительство, ремонт; Образование; Анимация; История; Творчество; Кулинария, рецепты; Отношения полов; Астрология, эзотерика; Юмор; Молодёжное движение"
м,,Москва,"Интернет-СМИ; Кино; Творчество; Культура; Дискуссионный клуб; Кино; Юмор; Издательский дом; Музыкальная группа; Музыкант; Культура; Дискуссионный клуб; Психология; Туризм, путешествия; Юмор; Юмор; Художница; Музыкальная группа; Кино; Кино"
м,12.4.1980,Москва,"Видеоигра; Городское сообщество; Дизайн и графика; Видеоигра; Творчество; Государственная организация; Программное обеспечение; Активный отдых; Техника, электроника; Техника, электроника; Музыка; ВКонтакте; Художница; Программное обеспечение; Видеоигра; Художник; Другая музыка; Творчество; Творчество; Художник"
м,,,
ж,,,
м,,Орёл,"Видеоигры; Интернет-СМИ; Юмор; Волейбол; Интернет-СМИ; Творчество; Музыкальная группа; Электронная музыка; Кулинария, рецепты; Мобильные технологии; Культура; Музыкант; Игры; Программное обеспечение; Программное обеспечение; Телекоммуникации; Объявления; Промышленное производство; Технология; Электронная музыка"
м,,Санкт-Петербург,Юмор; Кино; Кино; Кино; Фотография; Фитнес-центр; Наука; Юмор; Кино; Культурный центр; Кино; Городское сообщество; Кино; Юмор; Кино; Активный отдых; Творчество; Фотография; Радиостанция; Анимация
м,,Сургут,"Фильм; Другие товары; Продукты питания, напитки; Сайты; Видеоигры; Дом культуры; Другие товары; Поиск работы; Дизайнер; Городское сообщество; История; Творчество; Товары для творчества; Одежда, обувь; Дизайн-студия; Городское сообщество; Товары для творчества; Товары для творчества; Литература; Городское сообщество"
м,,Москва,
м,8.5.1988,Зеленоград,"Веб-студия; Видеоигра; Шоу, передача; Игры; Видеоигры; Городское сообщество; Эротика; Сериал; Видеоигра; Видеоигры; Юмор; Юмор; Наука; Кино; Кино; Игры; Наука; Товары для дома; Наука"
м,,Москва,Дом культуры; Певица; Творчество; Фестиваль; Общественная организация; Танцы
м,5.10.1979,Липецк,"Издательский дом; Дискуссионный клуб; Другие виды спорта; Книжный магазин; Школа; Продукты питания, напитки; Игры; Боевые искусства; Образование; Боевые искусства; Общество; Культурный центр; Интернет-СМИ; Фан-сообщество; Библиотека; Литература; Культурный центр; Государственная организация; Книга; Другие виды спорта"
м,,Москва,Музыкальная группа; Музыкальная группа; Дом культуры; Метал; Образование; Музыкальная группа; Музыкант; Музыкальная группа; Интернет-СМИ; Общество; Интернет-СМИ; Фан-сообщество; Музыкант; Музыка; Государственная организация; Другие товары; Фан-сообщество; Музыкальная группа; Музыкальная группа; Музыкант
м,,Ярославль,"Музыкант; Музыкант; Rap, Hip-Hop; Знакомства; Фотография; Городское сообщество; Образование; Интернет-СМИ; Городское сообщество; Городское сообщество; Городское сообщество; Городское сообщество; Бизнес; Фотография; Культура; Фотография; Творчество; Фотография; Творчество; История"
м,,,Городское сообщество; Творчество; Товары для детей; Мотоциклы и другая мототехника; Дизайн и графика; Блогер; Художник; Место отдыха; Объявления; Другие хобби; Продюсер; Художница; Музыкант; Городское сообщество; Общественный деятель; Художник; Дизайн и графика; Активный отдых; Городское сообщество; Творчество
м,,Верховажье,Печатное издание; Городское сообщество; Юмор; Общественный деятель; Музыкант; Психология; Общество; Спортивный клуб; Музыкальная группа; Дизайн и графика; Общество; Торговый центр; Образование; Государственная организация; Городское сообщество; Творчество; Молодёжное движение; Другая музыка; Общество; Музыкант
м,12.7.1917,Москва,"Творчество; Интернет-СМИ; Фотография; Общество; Юмор; Фотография; Рок; Техника, электроника; Автовладельцы; Блогер; Юмор; Юмор; Образование; Художник или художница; Бизнес; R&B; Дизайн и графика; Другие виды спорта; Туризм, путешествия; Культура"
м,,,"Интернет-СМИ; Продукты питания, напитки; Творчество; Образование; Бизнес; Наука; Шоу, передача; Народная музыка, фолк; История; Городское сообщество; Интернет-СМИ; Молодёжное движение; Садоводство; Строительство, ремонт; Городское сообщество; Строительство, ремонт; Недвижимость; Финансы; Блогер; Музыкант"
м,30.8.1974,Санкт-Петербург,Спортивная организация; Хоккейная команда; Спортивная организация; Спортивная организация; Университет; Хоккейная команда; Хоккейная команда; Спортивная команда; Юмор; Активный отдых; Хоккейная команда; Спортивная команда; Городское сообщество; Хоккей; Государственная организация; Хоккей; Программирование; Городское сообщество; Программирование; Спортивная организация
м,,Санкт-Петербург,"Бизнес; Интернет-СМИ; Юмор; Видеоигра; Бизнес; Консалтинг, бизнес-услуги; Интернет-СМИ; Туризм, путешествия; Кино; Городское сообщество; Шоу, передача; Обмен музыкой; Кино; Техника, электроника; Наука; Отношения полов; Приложение; Обмен музыкой; Юмор; Здоровый образ жизни"
м,,Москва,"Товары для дома; Эротика; Юмор; Туризм, путешествия; Отношения полов; Фитнес; Развлечения; Юмор; Юмор; Общество; Общественная организация; Наука; Наука; Бизнес; Отношения полов; Другие виды спорта; Юмор; Юмор; Бизнес; Интернет-СМИ"
ж,,Москва,"Дизайн и графика; Блогер; Дизайн и графика; Здоровый образ жизни; Анимация; Комик; Шоу, передача; Творчество; Государственная организация; Дизайнер; Комик; Соседи; Юмор; Творчество; Художница; Общественная организация; Дизайн и графика; Блогер; Блогер; Блогер"
м,28.8.1987,Санкт-Петербург,"Образование; Музыкант; Фотография; Философия; Дискуссионный клуб; Интернет-СМИ; Велосипеды; Юмор; Юмор; Музей, галерея, выставка; Дизайнер; Музыка; Творчество; Реклама; Образование; Культура; Дом культуры; Электронная музыка; Музыкальная группа; Финансы"
м,,Апатиты,"Музей, галерея, выставка; Блогер; Юмор; Юмор; Домашние и дикие животные; Тату-салон; Дизайн и графика; Тату-салон; Художник или художница; Юмор; Творчество; Образование; Страна; Образование; Настольные игры; Юмор; Юмор; Юмор; Юмор; Юмор"
м,,Санкт-Петербург,"Юмор; Музыкальная группа; Издательский дом; Юмор; Фотография; Литература; История; Юмор; Юмор; Метал; Страна; Политика; Творчество; Музыка; Культура; Безопасность; Образование; Кино; Туризм, путешествия; Городское сообщество"
ж,,,"Одежда, обувь; Творчество; Место отдыха; Городское сообщество; Другие хобби; Творчество; Обучающие курсы; Фотография; Стиль, одежда, обувь; Творчество; Дизайн и графика; Стиль, мода; Родители и дети; Кулинария, рецепты; Стиль, мода; Творчество; Творчество; Консалтинг, бизнес-услуги; Общество; Дизайн интерьера"
ж,,Челябинск,"Отношения полов; Юмор; Одежда, обувь; Стиль, одежда, обувь; Писатель; Шоу, передача; Юмор; Отношения полов; Общество; Кино; Знакомства; Юмор; Здоровый образ жизни; Юмор; Юмор; Юмор; Юмор; Туры, экскурсии; Юмор; Образование"
м,,Саратов,"ВКонтакте; ВКонтакте; ВКонтакте; Другие виды спорта; Реклама; Продукты питания, напитки; ВКонтакте; Туризм, путешествия; Продукты питания, напитки; ВКонтакте; Интернет-СМИ; ВКонтакте; Интернет-СМИ; Юмор; Оператор мобильной связи; Юмор; Государственная организация; Финансы; Продукты питания, напитки; Дом культуры"
ж,,Санкт-Петербург,
м,,Санкт-Петербург,"Творчество; Городское сообщество; Соседи; Политическая партия; Городское сообщество; Дизайн и графика; Городское сообщество; Фотография; История; Творчество; История; Кино; Обучающие курсы; Одежда, обувь; Творчество; Бар, паб; Творчество; Поэт; Издательский дом; Программирование"
ж,,Саратов,"Городское сообщество; Творчество; История; Городское сообщество; Антиквариат; Государственная организация; Культура; Отношения полов; Стиль, одежда, обувь; Городское сообщество; Кулинария, рецепты; Дискуссионный клуб; Литература; Творчество; Дизайн-студия; Благотворительность; Культура; Дизайн интерьера; Кино; Дизайнер"
м,23.8.1988,Москва,"Творчество; Фотография; Наука; Игры; Городское сообщество; Юмор; Молодёжное движение; Юмор; Игры; Юмор; Юмор; Юмор; Обмен музыкой; Юмор; Программное обеспечение; Танцор, танцовщица; Юмор; Наука; Юмор; Юмор"
м,,Нижний Новгород,Творчество; История; Фотография; Видеоигры; Видеоигры; Образование; Культурный центр; Концертный зал; Сериал
м,25.7.1992,Санкт-Петербург,"Юмор; Видеоигры; Кино; Домашние и дикие животные; Фотография; Творчество; Видеоигры; Видеоигры; Фотография; Бар, паб; Наука; Видеоигра; Видеоигры; Фотография; Комик; Кино; Кино; Видеоигра; Фотография; Творчество"
ж,30.8.1988,Новосибирск,Писательница; Приложение; Книга; Литература; Литература; Дизайн и графика; Литература; Художник; Художница; Дизайнер; Книга; Дизайн и графика; Дизайн и графика; Творчество; Литература; Литература; Литература; Дизайнер; Литература; Литература
ж,19.9.1991,Москва,"Юмор; Юмор; Юмор; Юмор; Юмор; Юмор; Образование; Юмор; Юмор; Кино; Юмор; Юмор; Юмор; Юмор; Кино; Юмор; Юмор; Кулинария, рецепты; Юмор; Языки"
м,,Москва,"Юмор; Спортивная организация; Дом культуры; Видеоигры; Видеоигры; Творчество; Городское сообщество; Видеоигра; Шоу, передача; Стример; Стример; Музыкальная группа; Сайты; Публичная страница; Онлайн-игра; Онлайн-игра; Экстремальный спорт; Автомобили; Творчество; Платёжная система"
м,,Москва,"Знакомства; Печатное издание; Кино; Юмор; Кино; Юмор; Кино; Поэт; Книжный магазин; Юмор; Одежда, обувь; Кино; Парфюмерия, косметика; Критик; Кино; Кино; Стиль, одежда, обувь; Кинотеатр; Культурный центр; Кино"
м,3.1.1990,Калининград,Уход за собой; Приложение; Спортивное питание; Дом культуры; Водный спорт; Реклама; Спортивное питание; Образование; Реклама; Дизайн и графика; Кулинария; Интернет-СМИ; Финансы; Бизнес; Другие товары; Дискуссионный клуб; Дискуссионный клуб; История; Образование; Программное обеспечение
м,6.8.1987,Пермь,"Творчество; Товары для детей; Туризм, путешествия; Дизайн интерьера; Дизайн и графика; Садоводство; Домашние и дикие животные; Спортивные товары; Художник; Дизайнер; Туризм, путешествия; Строительные материалы, инструменты; Продукты питания, напитки; Городское сообщество; Музыка; Наука; Творчество; Общество; Туризм, путешествия; Техника, электроника"
м,,Москва,
м,,Нижний Новгород,"Стиль, одежда, обувь; Музей, галерея, выставка; Электронная музыка; Дизайн и графика; Автоспорт; Художник; Музей, галерея, выставка; Творчество; Молодёжное движение; Театр; Творчество; Одежда, обувь; Художник; Книга; Автомобили; Одежда, обувь; Творчество; Музыкант; Культура; Услуги для автовладельцев"
ж,,Воронеж,"Юмор; Городское сообщество; Домашние и дикие животные; Игры; Юмор; Кино; Фан-сообщество; Юмор; Юмор; Домашние и дикие животные; Юмор; Видеоигры; Домашние и дикие животные; Дизайн и графика; Юмор; Юмор; Туризм, путешествия; Культурный центр; Юмор; Кино"
м,10.3.1987,Москва,"Юмор; Наука; Электронная музыка; Образование; Домашние и дикие животные; Фотография; Культура; Ночной клуб; Архив; Музыкальная группа; Студия звукозаписи; Культурный центр; Астрология, эзотерика; Юмор; Юмор; Юмор; Игры; Творчество; Образование; Философия"
м,,Тольятти,"Дискуссионный клуб; Интернет-СМИ; Интернет-СМИ; Автопроизводитель; Дом культуры; Творчество; Шоу, передача; Творчество; Группа коллег; Образование; Дизайн и графика; Спортивная одежда и обувь; Дизайн и графика; Интернет-СМИ; Интернет-СМИ; Футбольная команда; Интернет-СМИ; Творчество; Образование; Строительство, ремонт"
м,,Ханты-Мансийск,"Одежда, обувь; Культура; Танцевальная музыка; Общество; Другая музыка; Фотография; Интернет-СМИ; Дизайн и графика; Государственная организация; Городское сообщество; Доставка еды; Электронная музыка; Блог; Творчество; Наука; Танцевальная музыка; Юмор; Музей, галерея, выставка; Общество; Издательский дом"
м,1.10.1976,Москва,"Культура; Кино; Творчество; Другие товары; Культура; Обмен музыкой; Одежда, обувь; Одежда, обувь; Электронная музыка; Ночной клуб; Государственная организация; Другая музыка; Другая музыка; Торгово-развлекательный центр; Закрытое сообщество; Электроника; Ночной клуб; Электроника; Музыкант; Закрытое сообщество"
ж,26.1.1992,Санкт-Петербург,Юмор; Юмор; Религиозное учреждение; Юмор; Юмор; Театр; Литература; Фотография; Культура; Библиотека; Юмор; Юмор; Юмор; Эротика; История; Другие хобби; Юмор; Творчество; Творчество; Домашние и дикие животные
м,6.1.1989,Москва,Приложение; Видеоигра; Родители и дети; Творчество; Культура; Творчество; Творчество; Дизайн и графика; Фотография; Творчество; Дизайн и графика; Творчество; Творчество; Дизайн и графика; Культура; Юмор; Творчество; Творчество; Дискуссионный клуб; Культура
м,,Чебоксары,
м,,Москва,"Дизайн и графика; Сайты; Автомобили; Образование; История; Другие хобби; Творчество; Дизайн и графика; Музыкальная группа; Молодёжное движение; Антиквариат; Дизайн и графика; Объявления; Строительство, ремонт; Городское сообщество; Художник; Дизайн и графика; Дизайн и графика; Дизайн и графика; Юмор"
ж,,Москва,"Интернет-СМИ; Родители и дети; Интернет-СМИ; Здоровый образ жизни; Городское сообщество; Строительство, ремонт; Стиль, одежда, обувь; Музей, галерея, выставка; Спортивный клуб; Творчество; Юмор; Ролевые игры; Культура; Творчество; История; Кулинария, рецепты; Туризм, путешествия; Юмор; Государственная организация; Кулинария, рецепты"
м,,Москва,"Образование; Культура; Стиль, одежда, обувь; Бизнес; Кино; Юмор; Школа; Музыкант; Художница; Туризм, путешествия; Блогер; Обмен музыкой; Музыкальная группа; Блогер; Финансы; Образование; Общественный деятель; Фан-сообщество; Финансы; Творчество"
м,12.4.1988,Киров,
м,,Екатеринбург,"Домашние и дикие животные; Футбол; Домашние и дикие животные; Благотворительная организация; Домашние и дикие животные; Благотворительность; Городское сообщество; Домашние и дикие животные; Спортивная организация; Юмор; Шоу, передача; Шоу, передача; Комик; Бизнес; Шоу, передача; Художница; Шоу, передача; Шоу, передача; Футбол; Музей, галерея, выставка"
м,,,"Шоу, передача; Культура; Культурный центр; Программирование; Юридические услуги; Дизайн и графика; Культура; Обучающие курсы; Общественный деятель; Дизайн и графика; Сайты; Дизайн и графика; Интернет-СМИ; Культура; Дизайн и графика; Блогер; Образование; Народная музыка, фолк; Дизайн и графика; Дизайн и графика"
м,,Москва,"Юмор; Цирк; Философия; Отношения полов; Философия; Дизайн и графика; Музей, галерея, выставка; Юмор; Литература; Психолог; Литература; Писатель; Наука; Фан-сообщество; Образование; Институт; Юмор; Философия; Юмор; Дизайн и графика"
ж,11.1.1990,Санкт-Петербург,"Парфюмерия, косметика; Бизнес; Салон красоты; Общественная организация; Строительство, ремонт; Фильм; Кулинария, рецепты; Кафе, ресторан; Театр; Бизнес; Фотограф; Бизнес; Туризм, путешествия; Товары для творчества; Фитнес; Торгово-развлекательный центр; Одежда, обувь; Творчество; Салон красоты; Продукты питания, напитки"
ж,,,"Дискуссионный клуб; Городское сообщество; Ведущий; Культура; Консалтинг, бизнес-услуги; Консалтинг, бизнес-услуги; ВКонтакте; ВКонтакте; Дизайн и графика; Творчество; Творчество; Программное обеспечение; Дизайн и графика; Творчество; Дизайн и графика; Творчество; Приложение; Кино; Дизайн и графика; Литература"
ж,,Пермь,"Интернет-СМИ; Танцы; Юмор; Психология; Юмор; Юмор; Юмор; Психология; Родители и дети; Парфюмерия, косметика; Родители и дети; Танцевальная школа; Танцовщица; Здоровый образ жизни; Юмор; Медицина; Дизайн и графика; Здоровый образ жизни; Юмор; Фото- и видеосъёмка"
ж,,Великий Новгород,
ж,,Москва,"Юмор; Интернет-СМИ; Военное дело; Интернет-СМИ; Домашние и дикие животные; Городское сообщество; Дизайн и графика; Интернет-СМИ; Наука; Соседи; Военное дело; Общественный деятель; Психология; Домашние и дикие животные; Образование; Кулинария, рецепты; Фотография; Образование; Образование; Юмор"
м,,Москва,"Спортивная организация; Творчество; Стример; Народная музыка, фолк; Государственная организация; Городское сообщество; Другие виды спорта; Лёгкая атлетика; Другие хобби; Творчество; Здоровый образ жизни; Образование; Юмор"
м,22.4.1987,Москва,"Дизайн и графика; Оборудование; Шоу, передача; Шоу, передача; Обмен музыкой; Блог; Образование; Украшения, бижутерия ; Государственная организация; Юмор; Ювелирные изделия; Строительство, ремонт; Творчество; Творчество; Рок; Музыкальная группа; Украшения, бижутерия ; Оборудование; Фотография; Творчество"
