sex,bdate,city,groups_activities
м,5.1.1987,Ростов-на-Дону,"Юмор; Блогер; Мототехника; Кино; Юмор; Мототехника; Образование; Программное обеспечение; Творчество; Туризм, путешествия; Мотоциклы и другая мототехника; Наука; Наука; Интернет-СМИ; Дом культуры; Общество; Культура; Мотоциклы и другая мототехника; Творчество; Туры, экскурсии"
м,,Королёв,"Интернет-СМИ; Интернет-СМИ; Интернет-СМИ; Наука; Городское сообщество; Интернет-СМИ; Наука; Образование; Образование; Образование; Творчество; Шоу, передача; Интернет-СМИ; Финансы; Наука; Одежда, обувь; Интернет-СМИ; Туризм, путешествия; Фотография; Активный отдых"
м,,Санкт-Петербург,
м,,Зеленоград,
ж,,,
ж,25.7.1987,,
м,7.1.1987,Екатеринбург,
м,13.9.1986,Москва,
м,6.3.1992,,
м,,Петрозаводск,
м,,,
м,,Москва,
м,,,
м,,,
м,27.9.1991,Москва,
м,29.10.1989,Чебоксары,
м,13.1.1987,Edinburgh,
м,,Королёв,
ж,,,
м,,,
м,,Москва,
м,,Брянск,
м,1.6.1991,Москва,
ж,29.11.1989,Москва,
м,18.10.1990,Paris,
м,,Москва,"Интернет-СМИ; Боевые искусства; Творчество; Фото- и видеосъёмка; Музыкальная группа; Рок; Вымышленный персонаж; Туризм, путешествия; Юмор; Продажа билетов, бронирование гостиниц; Философия; Философия; Недвижимость; Здоровый образ жизни; Боевые искусства; Рок; Туризм, путешествия; Боевые искусства; Культурный центр; Музыка"
ж,,Москва,Ролевые игры; Юмор; Медицина; Культура; Юмор; Образование; Юмор; Торговый центр; Домашние и дикие животные; Образование; Художница; Интеллектуальные игры; Музыкант; Игры; Творчество; Дизайн интерьера; Комик; Игры; Настольные игры; Городское сообщество
ж,,,
м,,Москва,"Творчество; Фотография; Фотография; Фотография; Фотография; Интернет-СМИ; Кино; Кино; Государственная организация; Производство контента; Фотография; Реклама; Фотография; Кино; Творчество; Печать, полиграфия; Товары для дома; Фильм; Электроника; Фото- и видеосъёмка"
ж,,Иркутск,"Кино; Банк, финансовое учреждение; Дизайн интерьера; Языки; Наука; Фотография; Наука; Дизайн интерьера; Бизнес; Доставка еды; Авиакомпания; Дизайн интерьера; Продажа билетов, бронирование гостиниц; Автомобили; Стиль, одежда, обувь; Приложение; Городское сообщество; Домашние и дикие животные; Домашние и дикие животные; Молодёжное движение"
м,8.5.1985,,Образование; Юмор; Дизайн интерьера; Фотография; Творчество; Место отдыха; Фотография; Фото- и видеосъёмка; Фотография; Фотограф; Фото- и видеосъёмка; Культура; Юмор; Юмор; Фан-сообщество; Фото- и видеосъёмка; Фото- и видеосъёмка; Культура; Фотография; Фото- и видеосъёмка
ж,,Сургут,"Дизайн и графика; Художник или художница; Объявления; Дизайнер; Литература; Литература; Стиль, одежда, обувь; Кино; Литература; Дизайн и графика; Литература; Писательница; Домашние и дикие животные; Художница; Писательница; Книга; Литература; Литература; Реклама; Издательский дом"
ж,,Москва,"Дизайн интерьера; Наука; Юмор; Творчество; Здоровый образ жизни; Другие хобби; Родители и дети; Образование; Творчество; Юмор; Туризм, путешествия; Стиль, одежда, обувь; Дизайн и графика; Городское сообщество; Городское сообщество; Языки; Сериал; Дизайн интерьера; Дизайн и графика; Стиль, одежда, обувь"
ж,,Абакан,
м,,Золотое Дно,
м,,Москва,
м,,Симферополь,
м,,Ижевск,
ж,,Оренбург,
м,20.8.1984,Ростов-на-Дону,
м,20.11.1987,Севастополь,
м,,Москва,
м,,Ялта,
м,23.4.1990,Арзамас,
ж,11.1.1995,Москва,
м,25.4.1987,Москва,
м,,Москва,
м,,,
ж,,Астрахань,
м,23.4.1996,Мытищи,
ж,,Королёв,"Кино; Кино; Юмор; Юмор; Наука; Блог; Юмор; Дизайн интерьера; Дизайн интерьера; Домашние и дикие животные; Отношения полов; Дизайн интерьера; Юмор; Реклама; Юмор; Туризм, путешествия; Кино; Шоу, передача; Юмор; Юмор"
м,,Киров,"Юмор; Одежда, обувь; Одежда, обувь; Одежда, обувь; Продукты питания, напитки; Электронная музыка; Бар, паб; Дизайнер; Шоу, передача; Интернет-СМИ; Одежда, обувь; Интернет-СМИ; Образование; Сайты; Дизайн и графика; Образование; Шоу, передача; Другая музыка; Дизайн и графика; Интернет-СМИ"
ж,26.7.1990,Омск,Городское сообщество; Юмор; Фестиваль; Товары для творчества; Юмор; Юмор; Домашние и дикие животные; Интерьер; Игры; Юмор; Художник; Юмор; Товары для творчества; Творчество; Художница; Творчество; Другие товары; Интернет-СМИ; Игры; Дизайн и графика
м,,Владимир,Видеоигры; Дом культуры; Видеоигры; Кино; Блогер; Игры; Бизнес; Фан-сообщество; Автомобили; Автомобили; Фотография; Политика; Юмор; Печатное издание; Игры; Видеоигры; Кино; Творчество; Наука; Литература
ж,,Москва,"Домашние и дикие животные; Интернет-СМИ; Домашние и дикие животные; Интернет-СМИ; Домашние и дикие животные; Творчество; Домашние и дикие животные; Украшения, бижутерия ; Товары для дома; Фан-сообщество; Домашние и дикие животные; Одежда, обувь; Кино; Художник или художница; Художник; Домашние и дикие животные; Творчество; Дизайн и графика; Юмор; Домашние и дикие животные"
м,5.5.1990,,"Наука; Дискуссионный клуб; Творчество; Творчество; Кино; Дом культуры; Дизайн-студия; Фотография; Техника, электроника; Объявления; Дизайн и графика; Творчество; Юмор; Дизайн и графика; Культура; История; Объявления; Наука; Фотография; Интернет-СМИ"
м,,Самара,"Печать, полиграфия; Дизайн-студия; Молодёжное движение; Образование; Интернет-СМИ; Музыкальная группа; Городское сообщество; Культурный центр; Творчество; Молодёжное движение; Музыка; Культурный центр; Дискуссионный клуб; Юмор; Кино; Стиль, одежда, обувь; Другие товары; Интернет-СМИ; Дизайн и графика; Творчество"
ж,,Калининград,"Юмор; Юмор; Автомобили; Дизайн интерьера; Юмор; Интернет-СМИ; Фитнес; Образование; Шоу, передача; Образование; Интернет-СМИ; Кино; Бизнес; ВКонтакте; Литература; Другие виды спорта; Юмор; Комик; Юмор; Творчество"
ж,,Оренбург,"Производство, промышленность; Государственная организация; Городское сообщество; Товары для праздников; Дополнительное образование; Дополнительное образование; Гостиница; Городское сообщество; Школа; Языки; Танцевальная школа; Творчество; Образование; Литература; Шоу, передача; Кафе, ресторан; Информационный портал; Активный отдых; Культурный центр; Наука"
ж,,Санкт-Петербург,
м,26.1.1987,Выборг,
м,,,
м,,Волгоград,
м,,Санкт-Петербург,
ж,,Омск,
ж,,,
м,,Одинцово,
м,,Белгород,
м,,Москва,
м,28.5.1978,Ростов-на-Дону,
м,4.7.1991,Москва,
м,,Орехово-Зуево,
м,24.7.1987,Санкт-Петербург,
м,10.3.1982,Краснодар,
м,5.11.1980,Москва,
м,,Санкт-Петербург,
м,,,
м,,,Программирование; Юмор; Образование; Юмор; Юмор; Юмор; Юмор; Юмор; Общество; Городское сообщество; Юмор; Отношения полов; Интернет-СМИ; Отношения полов; Кино; Программирование; Медицина; Образование; Общество; Интернет-СМИ
м,,Киев,"Анимация; Автомобили; Танцевальная музыка; Юмор; Другие виды спорта; Фотография; Молодёжное движение; Здоровый образ жизни; Художник; Стиль, одежда, обувь; DJ; Фестиваль; Электроника; Интернет-СМИ; Бар, паб; Бар, паб; Танцевальная музыка; Игры; Товар; Стиль, одежда, обувь"
м,3.9.1992,Сочи,Метал; Творчество; Юмор; Юмор; Объявления; Юмор; Инди; Закрытое сообщество; Юмор; Юмор; Видеоигры; Юмор; Обмен музыкой; Видеоигры; Юмор; Видеоигры; Видеоигры; Музыка; Юмор; Театр
ж,10.2.1992,Анапа,"Туризм, путешествия; Приложение; Интернет-СМИ; Общество; Городское сообщество; Товары для дома; Юмор; Фан-сообщество; Журналистка; Культура; Книга; Фан-сообщество; Стиль, мода; Модель; Государственная организация; Продукты питания, напитки; Шоу, передача; Городское сообщество; Интернет-СМИ; Культура"
м,9.9.1984,Симферополь,"Творчество; Наука; Мототехника; Кулинария, рецепты; Творчество; Юмор; Уход за собой; Гостиница; Баскетбол; ВКонтакте; Шоу, передача; Спортивная одежда и обувь; Кулинария, рецепты; Производство, промышленность; Торгово-развлекательный центр; Творчество; Творчество; История; Дизайн интерьера; Соседи"
м,,Москва,Творчество; Электронная музыка; Музыкант; Электронная музыка
м,14.6.1984,Москва,"Бизнес; Государственная организация; Городское сообщество; Юмор; Государственная организация; Городское сообщество; Фотография; Творчество; Юмор; Городское сообщество; Юмор; Музей, галерея, выставка; Образование; Юмор; Автомобили; Туризм, путешествия; Фотография; Культура; Юмор; Дизайн и графика"
ж,,,
м,8.6.1992,Москва,
м,,Новосибирск,
м,12.11.1992,Челябинск,
ж,19.8.1982,Москва,
м,,Москва,
м,,Красноярск,
ж,3.2.1994,,
м,30.11.1997,Санкт-Петербург,
м,14.12.1971,Москва,
м,23.7.1990,,
м,,Москва,
м,,Санкт-Петербург,
ж,,,
м,,Севастополь,
ж,,,
м,9.5.1995,Санкт-Петербург,
м,20.5.1990,Якутск,
ж,19.4.1989,Ставрополь,
м,,,"Дом культуры; Кино; Фан-сообщество; Домашние и дикие животные; Программирование; Финансы; Философия; Юмор; Домашние и дикие животные; Туризм, путешествия; Программирование; Музыкант; Домашние и дикие животные; Блогер; Юмор; Юмор; Творчество; Домашние и дикие животные; Юмор; Финансовые рынки"
ж,3.8.1987,Санкт-Петербург,Городское сообщество; Творчество; Литература; Кофейня; Писательница; Литература; Художница; Дизайн и графика; Творчество; Художник или художница; Фотография; Литература; Юмор; Книга; Дизайн и графика; Кино; Художник или художница; Организация праздников; Дизайн и графика; Литература
м,4.8.1980,Красноуфимск,"Образование; Городское сообщество; ВКонтакте; Видеоигры; Туризм, путешествия; Туризм, путешествия; Компьютерная техника; Творчество; Дизайн и графика; Недвижимость; Шоу, передача; Городское сообщество; Дизайн и графика; Электроника; Электроника; Дизайн и графика; Программирование; Культурный центр; Сериал; Интернет-СМИ"
м,,Москва,"Блогер; Юмор; Наука; Интернет-СМИ; Обучающие курсы; Туризм, путешествия; Туризм, путешествия; Фотография; Образование; Литература; Обучающие курсы; Юмор; История; Домашние и дикие животные; Юмор; Дизайн и графика; Городское сообщество; Юмор; Наука; Спортивная организация"
м,,Юрга,Дизайн и графика; Юмор; Юмор; Домашние и дикие животные; Творчество; Домашние и дикие животные; Творчество; Домашние и дикие животные; Культура; Юмор; Творчество; Творчество; Домашние и дикие животные; Видеоигры; Творчество; Эротика; Место отдыха; Творчество; Анимация; Фан-сообщество
м,,,
ж,15.2.1986,Калининград,
м,7.10.1991,,Боевые искусства; Футбол; Доставка еды; Блогер; Знакомства; Программирование; Поиск работы; Бассейн; Поиск работы; Поиск работы; Городское сообщество; Поиск работы; Интернет-СМИ; Творчество; Футбол; Поиск работы; Городское сообщество; Родители и дети; Государственная организация; Киберспортивная организация
м,,,
м,25.5.1991,Дзержинск,
м,1.4.1991,Москва,
м,,Санкт-Петербург,
м,,,
м,,,
м,,,
ж,,Владивосток,
м,28.5.2006,Санкт-Петербург,
м,24.9.1988,Воронеж,
м,1.11.1985,Самара,
м,14.4.1982,Пермь,
м,,Вологда,
м,31.3.1991,Барнаул,
м,25.10.1917,Красноярск,
м,,,
м,7.10.1983,Челябинск,
м,28.10.1990,Новочебоксарск,
ж,,Калининград,
м,20.10.1991,Самара,
м,,,
м,22.2.1990,Санкт-Петербург,"Игры; Эротика; Юмор; Программное обеспечение; Юмор; Видеоигры; Юмор; Юмор; Производство контента; Игры; Культура; Художник; Кулинария, рецепты; Юмор; Украшения, бижутерия ; Юмор; Юмор; Юмор; Юмор; Юмор"
ж,22.10.1992,Москва,
м,13.7.1979,,"Юмор; Наука; Другие хобби; Дизайн и графика; Юмор; Юмор; История; Юмор; Кино; Юмор; Культура; Дизайн и графика; Кино; Юмор; Творчество; Юмор; Юмор; Юмор; Стиль, одежда, обувь; Творчество"
м,25.7.1988,Ульяновск,Услуги для автовладельцев; Видеоигры; Фан-сообщество; Домашние и дикие животные; Молодёжное движение; Домашние и дикие животные; Домашние и дикие животные; Театр; Наука; Наука; Кино; Юмор; Кино; Домашние и дикие животные; Игры; Блогер; История; Интернет-СМИ; Творчество; Общество
м,,Брянск,"Кулинария, рецепты; Фотография; ВКонтакте; Юмор; Юмор; Творчество; Дизайн интерьера; Юмор; Юмор; Литература; Видеоигры; Творчество; Туризм, путешествия; Интернет-СМИ; Образование; Литература; Продукты питания, напитки; Кино; Образование; Юмор"
м,14.2.1966,Нижний Новгород,"Садоводство; Музыкальные инструменты; Активный отдых; Творчество; Творчество; Доставка еды; Образовательное учреждение; Певица; Другая музыка; Продукты питания, напитки; Творчество; Кулинария, рецепты; Языки; Другие товары; Кулинария, рецепты; Кулинария, рецепты; Кулинария; Кулинария, рецепты; Строительство, ремонт"
ж,,Воронеж,Интернет-СМИ; Родители и дети; Городское сообщество; Юмор; Творчество; Городское сообщество; Дизайн и графика; Государственная организация; Писатель; История; Наука; Интернет-СМИ; Интернет-СМИ; Мебель; Дизайн и графика; Кино; Дизайн и графика; Дизайн и графика; Творчество; Творчество
ж,6.5.1984,Москва,"Литература; Другие хобби; Уход за собой; Рок; Фан-сообщество; Фото- и видеосъёмка; Товары для дома; История; Техника, электроника; Одежда, обувь; Астрология, эзотерика; Сайты; Ювелирные изделия; Творчество; Украшения, бижутерия ; Отношения полов; Вымышленный персонаж; Фестиваль; Стиль, мода; Фотография"
ж,21.3.1994,Москва,
м,,Симферополь,
м,24.4.1981,Москва,
м,,Архангельск,
ж,,,
м,,,
м,,Muscat,
м,15.2.1961,Иркутск,
м,23.3.1987,Вавилон,
м,,Екатеринбург,
м,30.5.1981,Тирасполь,
ж,,Москва,
м,,Самара,
м,6.3.1976,Архангельск,
ж,,Москва,
ж,,Пенза,
м,3.8.1991,Москва,
м,,Рязань,"Культурный центр; Кино; Кино; Общество; Кино; Дискуссионный клуб; Кино; Наука; Тренинг, семинар; Кино; Кино; Молодёжное движение; Кино; Кино; Литература; Кино; Астрология, эзотерика; Кино; Культура; Другая музыка"
м,,Новосибирск,
м,,,
м,,Чебоксары,"Телеканал; Шоу, передача; Музыка; Кино; Телеканал; Футбольная команда; Шоу, передача; Комик; Комик; Литература; Интернет-СМИ; Домашние и дикие животные; Интернет-СМИ; Юмор; Книжный магазин; Шоу, передача; Шоу, передача; Домашние и дикие животные; Издательский дом; Обмен музыкой"
м,,Великие Луки,"Программирование; Городское сообщество; Интернет-СМИ; Городское сообщество; Программирование; Производство, промышленность; Образование; Программирование; Видеоигры; Городское сообщество; Мебель; Наука; Программирование; Городское сообщество; Программирование; Фотография; Фотография; Фотография; Стиль, одежда, обувь"
ж,28.8.1990,Воронеж,"Интернет-СМИ; Творчество; Строительство, ремонт; Дизайнер; Строительство, ремонт; Юмор; Юмор; Блогер; Кино; Музей, галерея, выставка; Туризм, путешествия; Видеоигры; Одежда, обувь; Другие хобби; Фитнес-центр; Украшения, бижутерия ; Строительные материалы, инструменты; Юмор; Техника, электроника; Фото- и видеосъёмка"
м,9.8.1991,Екатеринбург,Фан-сообщество; Товары для праздников; Дискуссионный клуб; Юмор; Блог; Фотография; Блогер; Городское сообщество; Интернет-СМИ; Музыкальная группа; Дискуссионный клуб; Метал; Наука; Вымышленный персонаж; Музыка; Городское сообщество; Городское сообщество; Метал; История; Юмор
м,,Москва,
м,,Тирасполь,
м,,Воронеж,
м,,Москва,
м,,Самара,
м,,Санкт-Петербург,
м,,,
м,4.7.1994,Краснодар,
ж,,Санкт-Петербург,
м,,Пенза,
м,20.4.1993,Москва,
ж,25.2.1979,Калининград,
м,,Bremen,
м,,Москва,
ж,,Симферополь,
м,,Москва,
м,,Санкт-Петербург,
м,,,
м,,Чита,
ж,25.5.1994,Москва,
м,1.2.1980,Челябинск,
ж,,Феодосия,"ВКонтакте; Юмор; Знакомства; Ювелирные изделия; Здоровый образ жизни; Юмор; Литература; Творчество; Кулинария, рецепты; ВКонтакте; Юмор; Объявления; Уход за собой; ВКонтакте; Кино; Юмор; Стиль, мода; Кино; Юмор; Фитнес"
м,,,
м,,,"Дизайн и графика; Страна; Туризм, путешествия; Дизайн и графика; Культура; Кино; Кино; Фотография; Другие хобби; Творчество; Другие хобби; Дизайн и графика; Видеоигры; Кино; Дизайн и графика; Творчество; Дизайн и графика; Дизайн и графика; Обучающие курсы; Видеоигры"
ж,,Нижний Новгород,"Психология; Объявления; Психология; Религия; Туризм, путешествия; Дизайнер; Туризм, путешествия; Психология; Дискуссионный клуб; Культура; Дизайн и графика; Клининг; Родители и дети; Дизайн и графика; Туризм, путешествия; Туризм, путешествия; Зоопарк; Художница; Образование; Здоровый образ жизни"
м,,Балашиха,"Образование; Фан-сообщество; Юмор; Дополнительное образование; Общество; Юмор; Программирование; Психология; Наука; Юмор; Психология; Образование; Юмор; Туризм, путешествия; Анимация; Художник; Дизайн и графика; Языки; Культура; Астрология, эзотерика"
м,,Ярославль,
м,,Ростов-на-Дону,
ж,3.6.1989,Ставрополь,Общественная организация; Интернет-СМИ; Интеллектуальные игры; Видеоигры; Городское сообщество; Фильм; Образование; Вымышленный персонаж; Интернет-СМИ; Творчество; Юмор; Сайты; Сайты; Творчество; Игры; Образование; Образование; Творчество; Музыкальная группа; Творчество
м,,Москва,
м,4.11.1994,Москва,
м,,Ярославль,
м,12.12.1912,Kingston,
м,,Санкт-Петербург,
ж,,,
м,,Ломоносов,
ж,7.4.1991,Снежинск,
м,,Ярославль,
ж,,,
м,,Оренбург,
ж,,,
ж,,Киев,
м,6.12.1985,,
м,,Астрахань,
м,,Тюмень,
ж,,Симферополь,
м,,Москва,
м,,Котлас,
ж,,Санкт-Петербург,
м,,Кемерово,Культура; Сайты; Фотография; Студия звукозаписи; Видеоигра; Фотография; Фотография; Фотография; Модель; Фотография; Фотография; Фотограф; Фотография; Фотография; Фотография; Фотограф; Фотография; Творчество; Фотография; Другая музыка
ж,,Санкт-Петербург,"Интернет-СМИ; Домашние и дикие животные; Юмор; Домашние и дикие животные; Вымышленный персонаж; Городское сообщество; Юмор; Юмор; Юмор; Театр; Шоу, передача; Домашние и дикие животные; Домашние и дикие животные; Игры; Творчество; Юмор; Театр; Игры; Творчество; Фотография"
м,11.5.1965,Северодвинск,"Водный транспорт; Городское сообщество; Интернет-СМИ; Сайты; Фото- и видеосъёмка; Метал; Группа памяти; Блогер; Группа памяти; Группа коллег; Интернет-СМИ; Творчество; Дискуссионный клуб; Шоу, передача; Городское сообщество; Рок; Образование; Культура; История; Группа памяти"
м,,,
м,,Балашиха,"Публичная страница; Группа коллег; Творчество; Искусство и развлечения; Другие хобби; Юмор; Музей, галерея, выставка; Интернет-СМИ; Образование; Астрология, эзотерика; Книга; Публичная страница; Творчество; Ролевые игры; Дискуссионный клуб; Строительство, ремонт; Творчество; Банк, финансовое учреждение; Музей, галерея, выставка; Юмор"
м,27.3.1990,,"Фотография; Юмор; Автомобили; Дизайн интерьера; Юмор; Юмор; Юмор; Боевые искусства; Юмор; Юмор; Городское сообщество; Поэт или поэтесса; Художник или художница; Юмор; Кино; Интернет-СМИ; Активный отдых; Туризм, путешествия; Строительство, ремонт; Производство, промышленность"
м,21.3.1993,Санкт-Петербург,"Юмор; Электроника; Культура; Сайты; Туризм, путешествия; Фотография; Фотография; Водный спорт; Туризм, путешествия; Фотография; Туризм, путешествия; Юмор; Кино; Фотография; Кино; Образование; Кино; Режиссёр, продюсер; Фотография; Другая музыка"
м,,,"Шоу, передача; Юмор; Дискуссионный клуб; Городское сообщество; Дискуссионный клуб; Дизайн и графика; Дом культуры; Техника, электроника; Городское сообщество; Программное обеспечение; Программное обеспечение; Техника, электроника; Программное обеспечение; Техника, электроника; Другие хобби; Программирование; Производство, промышленность; Общественный деятель; Военное дело; Объявления"
ж,10.12.1974,Соликамск,"Городское сообщество; Городское сообщество; Городское сообщество; Обучающие курсы; Товары для творчества; Консалтинг, бизнес-услуги; Производство, промышленность; Пошив и ремонт одежды; Знакомства; Дизайн и графика; Дизайн и графика; Блог; Дизайн-студия; Дизайнер; Обучающие курсы; Дизайн и графика; Дизайн и графика; Дизайн и графика; Другие хобби; Фотография"
м,26.6.1990,Москва,
м,,Калуга,
м,13.6.1988,Киров,
ж,,,
м,,Самара,
м,6.6.2000,,
м,2.3.1992,Воронеж,
м,6.11.1986,Красновичи,
м,,Москва,
м,,,
м,17.1.1990,Самара,
м,,Красноярск,
м,,Тюмень,
ж,,Алматы,
ж,,Санкт-Петербург,
ж,,Казань,
м,,Новосибирск,
м,,,
м,,Барнаул,
м,,Набережные Челны,
м,20.12.1992,Электросталь,"Фан-сообщество; Видеоигры; Политика; Настольные игры; Дом культуры; Настольные игры; Ролевые игры; Ролевые игры; Интернет-СМИ; Настольные игры; Одежда, обувь; Творчество; Ролевые игры; Ролевые игры; Настольные игры; Ролевые игры; Настольные игры; Другая музыка; Настольные игры; Ролевые игры"
ж,25.9.1985,Ростов-на-Дону,"Обмен музыкой; Интернет-СМИ; Юмор; Родители и дети; Бизнес; Радиостанция; Товары для детей; Бизнес; Наука; Кино; Товары для детей; Городское сообщество; Городское сообщество; Образование; Кулинария; Поэт; Стиль, мода; Городское сообщество; Юмор; Кулинария, рецепты"
ж,4.3.1996,Долгопрудный,"Юмор; ВКонтакте; Бизнес; Кино; Интернет-СМИ; Литература; Литература; Стиль, одежда, обувь; Образование; Образование; Образование; Образование; Кино; Родители и дети; Музыка; Наука; Стиль, одежда, обувь; Творчество; Кино; Другая музыка"
м,23.11.1982,Málaga,"Астрология, эзотерика; Шоу, передача; Художник; Творчество; Творчество; Юмор; Культура; Философия; Дизайн и графика; Юмор; Философия; Образование; Творчество; Писатель; Здоровый образ жизни; Фан-сообщество; Философия; Философия; Книга; Философия"
м,,Frankfurt am Main,"Видеоигры; Интернет-СМИ; Другие товары; Юмор; Техника, электроника; Кино; Видеоигры; Кино; Юмор; Образование; Юмор; Кино; Активный отдых; Кино; Наука; Юмор; Юмор; Видеоигры; Наука; Наука"
ж,31.5.1992,Москва,
м,21.8.1994,Челябинск,Творчество; Интернет-СМИ; Игры; Культура; Юмор; Творчество; Образование; Культура; Творчество; Ролевые игры; Обмен музыкой; Домашние и дикие животные; Вымышленный персонаж; Юмор; Юмор; Обмен музыкой; Культура; Творчество; Интернет-СМИ; Кино
м,,Ижевск,
м,13.2.1992,Москва,"Кино; Литература; Кулинария, рецепты; Кино; Кулинария, рецепты; Товары для дома; Другие виды спорта; Туризм, путешествия; Образование; Юмор; Фитнес; Реклама; Наука; Образование; Дизайн интерьера; Общество; Одежда, обувь; Образование; Фотография; Другие хобби"
м,,,
м,25.8.1984,Нижний Новгород,
м,,Санкт-Петербург,
м,23.5.1980,Мурманск,
м,6.10.1987,Москва,
м,28.12.1982,,
м,,Казань,
м,3.7.1984,Сыктывкар,
м,,Санкт-Петербург,
м,,,
ж,27.11.1986,,
м,4.5.1995,Москва,
м,,Groningen,
ж,,Белгород,
м,,Самара,
м,,Москва,
м,,Калуга,
ж,,Санкт-Петербург,"Общество; Домашние и дикие животные; Творчество; Домашние и дикие животные; Общественная организация; Товары для творчества; Творчество; Художница; Медицинский центр; Домашние и дикие животные; Художница; Домашние и дикие животные; Игры, игрушки; Творчество; Творчество; Обучающие курсы; Дизайнер; Фото- и видеосъёмка; Домашние и дикие животные; Творчество"
м,,,"Юмор; Фан-сообщество; Юмор; Юмор; Игры; Видеоигры; Юмор; Программное обеспечение; Фан-сообщество; Фотография; Музыка; Домашние и дикие животные; Рок; Творчество; Блог; Видеоигры; Политика; Кинотеатр; Техника, электроника; Дискуссионный клуб"
м,,Звенигород,"Автовладельцы; Философия; Страна; Юмор; Автосервис; Юмор; Бизнес; Образование; Программирование; Техника, электроника; Домашние и дикие животные; Юмор; Городское сообщество; Образование; Здоровый образ жизни; Другие товары; Городское сообщество; Наука; История; Туризм, путешествия"
м,9.2.1989,Краснодар,
м,,Москва,"Бизнес; Культура; Юмор; Интернет-СМИ; Торговый центр; Бизнес; Стример; Электроника; Юмор; Культура; Автомобили; Туризм, путешествия; Юмор; Кино; Культурный центр; Дизайн и графика; Туризм, путешествия; Городское сообщество; Государственная организация; Одежда, обувь"
ж,12.3.1992,Санкт-Петербург,"Дизайнер; Городское сообщество; Другие товары; Городское сообщество; Культура; Фестиваль; Молодёжное движение; Стиль, одежда, обувь; Парфюмерия, косметика; Фотография; Творчество; Украшения, бижутерия ; Стиль, мода; Фотограф; Молодёжное движение; Дизайн и графика; Творчество; Астрология, эзотерика; Товары для праздников; Другие товары"
м,,Пермь,"Строительство, ремонт; Видеоигры; Игры; Строительство, ремонт; Творчество; Дизайн интерьера; Объявления; Программирование; Видеоигры; Техника, электроника; Дизайн интерьера; Техника, электроника; Игровая студия; Дизайн и графика; Дизайн интерьера; Строительство, ремонт; Творчество; Творчество; Строительство, ремонт; Строительство, ремонт"
м,6.12.1992,Ульяновск,"Образование; Юмор; Образование; Юмор; Туризм, путешествия; Образование; Литература; Образование; Творчество; Языки; Образование; Творчество; Образование; Наука; Туризм, путешествия; Стиль, одежда, обувь; Туризм, путешествия; Фитнес; Техника, электроника; Юмор"
ж,,Павлодар,"Место отдыха; Творчество; Литература; Детский сад; Общество; Творчество; Место отдыха; Здоровый образ жизни; Уход за собой; Кулинария, рецепты; Концерт; Астрология, эзотерика; Кулинария, рецепты; Место отдыха; Молодёжное движение; Юмор; Родители и дети; Культура; Астрология, эзотерика; Юмор"
м,10.7.1988,Ставрополь,
м,3.5.1991,Санкт-Петербург,
м,1.10.1989,,
м,,,
м,,Москва,
м,,Санкт-Петербург,
м,,Чебоксары,
м,17.7.1991,Москва,
м,13.11.1988,Саратов,
ж,,,
м,,Ликино-Дулево,
ж,,Ленинградская,
ж,,Санкт-Петербург,
м,2.6.1987,Екатеринбург,
м,17.2.1979,Москва,
м,,,
м,8.6.1992,Санкт-Петербург,
ж,,Санкт-Петербург,
м,,Краснодар,
м,22.5.1995,Москва,
ж,2.4.1989,Тверь,
м,,Москва,Интернет-СМИ; Игры; Игры; Интернет-СМИ; Кино; Игры; Бизнес; Программирование; Философия; Образование; Издательский дом; Наука; Культура; Юмор; Юмор; Творчество; Творчество; Ролевые игры; Игры; Юмор
м,,Москва,"Фотография; Туризм, путешествия; Туризм, путешествия; Туризм, путешествия; Музыкальный лейбл; Фотография; Одежда, обувь; Игры; Фотография; Юмор; Творчество; Страна; Фотография; Фотография; Фотография; Творчество; Туризм, путешествия; Туризм, путешествия; Печатное издание; Фотография"
м,4.4.1991,,"Городское сообщество; Автотовары; Юмор; Юмор; Группа коллег; Творчество; Дизайн и графика; Программирование; Электронная музыка; Наука; Автотовары; Автотовары; Доставка еды; Танцевальная музыка; Автосервис; Автотовары; Техника, электроника; Программирование; Кино; Программирование"
м,,,
м,,Москва,"Студия звукозаписи; Видеоигры; Игры; Бизнес; Видеоигры; Интернет-СМИ; Интернет-СМИ; Игры; Шоу, передача; Игры; Видеоигры; Видеоигры; Творчество; Кино; Бизнес; Кино; Техника, электроника; Юмор; Игры; Юмор"
м,16.8.1982,Алматы,"ВКонтакте; Кино; Кулинария; Кино; Фотография; Онлайн-игра; Юмор; Видеоигра; Интернет-СМИ; Образование; Издательский дом; Юмор; Инди; ВКонтакте; Приложение; Дизайн и графика; Видеоигры; Видеоигра; Продажа билетов, бронирование гостиниц; Интернет-СМИ"
м,,,
м,,Чебоксары,
ж,12.8.1980,Москва,
м,,Новосибирск,
м,11.10.1987,Липецк,
ж,,,
м,6.3.1990,Пермь,
м,,Уфа,
ж,8.11.1989,Красноярск,
м,24.11.1998,,
м,,Владикавказ,
м,,Пятигорск,
м,15.8.1989,Уфа,
ж,,Санкт-Петербург,
м,9.11.1994,Москва,
ж,,Таганрог,
м,,,
м,,,
м,28.4.1982,Warszawa,
ж,,Иркутск,
м,19.8.1991,Челябинск,
